Country,Year,Forest_area,Access_to_electricity,Coal_energy_share,Renewable_electricity_share,Renewable_energy_share,Fossil_fuel_energy_consumption,Energy_use_per_capita,Air_pollution_PM2.5,CO2_emissions,R&D_expenditure,Industrial_value_added,GDP_growth,Population_growth,Urban_population_growth
GHA,2001,38.490120418388,44.8,0.0,0.0,69.3,32.1757193141546,313.215668573356,61.7577773171224,6.5732,,25.2159797429519,4.00000012807919,2.6631054412646,4.18125850303423
GHA,2002,38.0920893029797,46.8,0.0,0.0,65.7,36.0289910933857,302.878213288304,58.5079990125567,7.7515,,25.2756743481642,4.49999955900331,2.75013769977312,4.25001054754055
GHA,2003,37.6940581875714,48.3,0.0,0.0,64.5,36.7621363537813,278.947564893255,54.55157468354,7.2791,,25.2099150968066,5.200000133101,2.69999623325849,4.18206230769679
GHA,2004,37.2960270721631,50.8,0.0,0.0,62.4,36.9201097019308,271.497077641799,51.0829457489213,6.8006,,24.716756265122,5.59999999077445,2.64856422445373,4.1154097933541
GHA,2005,36.8979959567549,41.3,0.0,0.0,61.4,37.6025049951565,262.153600459842,49.2965536275491,7.1877,,25.1254359413042,5.90000381855104,2.62275723095941,4.06628987768918
GHA,2006,36.4999648413466,55.1,0.0,0.0,58.6,43.0343227164708,272.122785147779,48.7854118185382,8.7214,,19.3820947702815,6.39991260618034,2.59967236461776,4.02682942083037
GHA,2007,36.1019337259383,56.9,0.0,0.0,54.5,45.75724713376,265.220201487344,48.3578583443151,9.2113,0.23157000541687,19.4928065701,4.34681910440079,2.57742881770877,3.98656127647647
GHA,2008,35.70390261053,60.5,0.0,0.0,57.3,42.9520794794922,258.590266551521,48.0313214086965,8.7464,,19.3995645523361,9.14979893831817,2.5377798286274,3.92935424919473
GHA,2009,35.3058714951217,61.1,0.0,0.0,51.9,46.0023935928984,273.159143364524,47.8232292154989,10.0472,,18.5140921293401,4.84448705175076,2.49528498609835,3.86375873402573
GHA,2010,34.9078403797135,64.2,0.0,0.0,51.9,49.6777884074571,290.753109078137,47.7510099685389,11.2481,0.376549988985062,18.0149428066597,7.89971194051621,2.43301424000427,3.78696347210332
GHA,2011,34.8529137734025,64.1,0.0,0.0,50.1,49.8210397188239,302.988171567001,52.8014316063294,12.1317,,23.8636600934779,14.0471235803149,2.40497145453178,3.73889125705048
GHA,2012,34.7979871670915,56.5,0.0,0.0,46.5,52.6160021970445,320.074220846443,56.9570423348518,14.6402,,27.1365335859295,9.2927894063005,2.4199090803465,3.73241746653644
GHA,2013,34.7430605607805,70.7,0.0,0.0233082122601196,46.2,52.4975934413822,326.902611107721,44.7306236715724,15.5631,,34.0898222065997,7.31252501678145,2.40927930949909,3.69720909689994
GHA,2014,34.6881339544695,78.3,0.0,0.0308570546941294,47.7,52.5430601292631,322.157921704303,43.9627293584075,14.9977,,33.8982030516643,2.85624016330883,2.36498553072391,3.62904900429012
GHA,2015,34.6332073481586,74.0,0.0,0.0261073883909146,44.0,,,68.0112284884927,15.7885,,31.1193795046839,2.12075933817334,2.30712733064921,3.54801379329855
GHA,2016,34.8169113122967,79.3,,,45.2,,,62.8889642906448,16.1935,,27.6932546491989,3.37346574966936,2.27621203911157,3.49458936234245
GHA,2017,35.0006152764349,79.0,,,45.3,,,60.3590341738153,16.9641,,29.9522176933621,8.12889488100956,2.19535792776401,3.39004130859019
GHA,2018,35.0323459611497,80.4,,,42.1,,,56.0041825783104,19.1324,,31.1777436281076,6.20007768127284,2.07517136640112,3.24682930508169
GHA,2019,35.0651553840542,83.5,,,42.6,,,49.6566317016668,20.2014,,31.1077243700312,6.5077747939152,2.00780519953703,3.15531782740041
GHA,2020,35.0973937502747,85.4,,,40.0,,,54.2427873097724,22.149,,29.8767542337189,0.513941670628171,1.99181985149439,3.11759647032636
GIB,2000,0.0,99.9,0.0,0.0,0.0,100.0,4613.98823486954,,0.3412,,,,0.0613707353064771,0.0613707353064771
GIB,2001,0.0,99.9,0.0,0.0,0.0,,4732.50894890986,,0.35,,,,-0.187840968427667,-0.187840968427667
GIB,2002,0.0,99.8,0.0,0.0,0.0,,4773.77744242032,,0.3562,,,,0.627164685467723,0.627164685467723
GIB,2003,0.0,99.8,0.0,0.0,0.0,100.0,4802.61017188937,,0.3625,,,,1.57921471055966,1.57921471055966
GIB,2004,0.0,99.7,0.0,0.0,0.0,100.0,5086.67943583493,,0.3938,,,,1.54769798714191,1.54769798714191
GIB,2005,0.0,99.7,0.0,0.0,0.0,,5176.55933888832,,0.4063,,,,1.54811481907819,1.54811481907819
GIB,2006,0.0,99.7,0.0,0.0,0.0,100.0,5304.41981482733,,0.4251,,,,1.46708555733008,1.46708555733008
GIB,2007,0.0,99.7,0.0,0.0,0.0,100.0,5227.45450909818,,0.422,,,,1.38257235844791,1.38257235844791
GIB,2008,0.0,99.7,0.0,0.0,0.0,100.0,5251.73445566041,,0.4313,,,,1.34727869179767,1.34727869179767
GIB,2009,0.0,100.0,0.0,0.0,0.0,100.0,5579.24277325374,,0.4719,,,,1.33910159620069,1.33910159620069
GIB,2010,0.0,100.0,0.0,0.0,0.0,,5535.90629800307,,0.4751,,,,1.3694209589518,1.3694209589518
GIB,2011,0.0,99.8,0.0,0.0,0.0,100.0,5304.10612760581,,0.4594,,,,1.30986803185429,1.30986803185429
GIB,2012,0.0,99.9,0.0,0.0,0.0,,5366.1681601049,,0.4688,,,,1.15876879502585,1.15876879502585
GIB,2013,0.0,99.9,0.0,0.0,0.0,98.9605091383812,5672.84845866634,,0.5,,,,1.17327064425681,1.17327064425683
GIB,2014,0.0,99.9,0.0,0.0,0.0,99.5128172426986,5974.0042056502,,0.5373,,,,1.24503294852893,1.24503294852891
GIB,2015,0.0,100.0,0.0,0.0,0.0,,,,0.5872,,,,1.1514231987378,1.1514231987378
GIB,2016,0.0,100.0,,,0.0,,,,0.6124,,,,1.39117589725216,1.39117589725216
GIB,2017,0.0,100.0,,,0.0,,,,0.6498,,,,1.72897993589869,1.72897993589869
GIB,2018,0.0,100.0,,,0.0,,,,0.6897,,,,1.76273395885819,1.76273395885819
GIB,2019,0.0,100.0,,,0.0,,,,0.7174,,,,1.81957598739227,1.81957598739227
GIB,2020,0.0,100.0,,,0.0,,,,0.6394,,,,1.89493160765265,1.89493160765265
GIN,2000,28.1987628194693,15.2,,,85.5,,,46.528445919947,1.471,,21.5230896940631,2.50306056299607,1.96135964318577,2.8529536921369
GIN,2001,28.0522545987303,16.4,,,84.8,,,46.2915148965972,1.5662,,21.8203987016552,3.65834646929586,1.3098114321983,2.19672846915477
GIN,2002,27.9057463779912,17.7,,,84.3,,,45.7195532636765,1.6889,,21.4815029343945,5.16460946696631,1.55813303817429,2.44045762516859
GIN,2003,27.7592381572522,18.9,,,83.5,,,45.0214167699546,1.7846,,21.7573715436192,1.24860125923698,2.24251877202579,3.12339150999536
GIN,2004,27.6127299365131,20.2,,,83.2,,,44.4059611642013,1.8293,,20.9236440966749,2.34011731288737,2.14071157501219,3.0170517022879
GIN,2005,27.4662217157741,20.2,,,81.6,,,44.0820421951864,1.7539,,21.9879538645841,2.99727256275818,2.00041954618802,2.8722371962139
GIN,2006,27.319713495035,22.8,,,81.1,,,43.9817436076682,1.8746,,34.2753959441918,1.18960211693242,2.09058658116716,2.96102478223364
GIN,2007,27.1732052742959,24.1,,,80.4,,,43.9049134748938,1.9356,,30.7663957918578,6.81747111070281,2.31497296404672,3.18093031453164
GIN,2008,27.0266970535569,25.4,,,80.2,,,43.8620540383665,2.0703,,32.9328375718729,4.13301615965833,2.41908604968745,3.28063618719757
GIN,2009,26.8801888328178,26.7,,,79.2,,,43.8636675395894,2.1932,,32.2887263195738,-1.12264204848687,2.44158489420853,3.29875575552584
GIN,2010,26.7336806120788,28.1,,,75.7,,,43.9202562200658,2.5214,,32.3138372958105,4.81336016967553,2.45929310036327,3.31515077163227
GIN,2011,26.5871723913397,29.5,,,74.8,,,45.7355495093342,2.6763,,32.6144005582332,5.61211177430975,2.47697352651722,3.32848861684817
GIN,2012,26.4406641706007,26.2,,,76.4,,,47.8451474722102,2.5439,,31.5767582978151,5.91528626133322,2.45416156342286,3.30142687011195
GIN,2013,26.2941559498616,32.2,,,78.5,,,37.4448110683296,2.2972,,29.6407139185782,3.94568708624053,2.44471498509098,3.28774399358157
GIN,2014,26.1476477291226,33.5,,,78.6,,,39.8496366263944,2.3791,,29.6941648521559,3.69655311664086,2.48019346390261,3.31903742875281
GIN,2015,26.0011395083835,34.9,,,76.2,,,54.2776680884158,2.8452,,26.3246416118291,3.82591056949435,2.53151277572433,3.40322673847374
GIN,2016,25.8383525964512,33.5,,,75.3,,,49.6336310986966,3.2029,,30.1038432883843,10.82062719659,2.56690869267138,3.47057619243144
GIN,2017,25.675565684519,35.4,,,72.0,,,49.7395461030353,3.2127,,31.653986926333,10.3000053427355,2.55652318226129,3.49123937701277
GIN,2018,25.5127787725867,45.0,,,73.2,,,48.4123967434209,3.2467,,33.3410014345781,6.35849192736715,2.54385572881799,3.50864116909519
GIN,2019,25.3499918606544,42.2,,,68.3,,,42.8781068854259,3.4462,,29.390798702636,5.61691446889876,2.56100451729991,3.55220301194189
GIN,2020,25.1872049487221,44.7,,,65.8,,,43.7674450148382,3.6011,,28.5122742669412,4.70459096113575,2.55139953603925,3.57356648941391
GMB,2000,35.3092885375494,34.3,,,62.9,,,60.9950805242182,0.2682,,14.8226733584981,5.50000021632955,2.73837212713207,4.65139993488064
GMB,2001,34.7427865612648,29.9,,,59.6,,,60.1217845161288,0.2961,,14.7668246416842,5.80000024323377,2.70699337593192,4.58405640061017
GMB,2002,34.1762845849802,31.5,,,61.0,,,58.2026128263293,0.3077,,15.8069767662158,-3.25000014970206,2.68468779375919,4.529081484507
GMB,2003,33.6097826086957,27.8,,,62.4,,,55.9281135930826,0.3126,,14.849025053224,6.86999962173842,2.69312348458537,4.43304340997227
GMB,2004,33.0432806324111,34.8,,,61.2,0.0,66.6127185884025,53.9888349546519,0.326,,11.4516644496493,7.05000000064635,2.73240205558954,4.17186773678589
GMB,2005,32.4767786561265,30.5,,,61.7,0.0,64.7856046386493,53.0753250493002,0.3313,,11.4940795967501,-2.35172936176019,2.78121010687734,4.19845605671487
GMB,2006,31.9102766798419,38.1,,,60.2,0.0,66.4616460917346,52.9303488554807,0.3705,,12.1238923802598,-0.555580977246521,2.852561853424,4.24799961386754
GMB,2007,31.3437747035573,39.8,,,57.3,0.0,75.3210773292618,52.8383039464973,0.3859,,11.8795399698303,3.04324950829739,2.90157035551494,4.27595410148146
GMB,2008,30.7772727272727,41.5,,,56.3,,,52.8021873528893,0.3923,0.0126099996268749,11.16205074884,6.25590553394287,2.90664631280342,4.26236773254154
GMB,2009,30.2107707509881,43.2,,,53.9,,,52.8249961051957,0.4351,0.0108599998056889,10.211007546291,6.6657243078367,2.90429853945953,4.23458623725114
GMB,2010,29.6442687747036,46.8,,,56.6,,,52.9097272339557,0.4427,,9.82816623642272,5.90833580968288,2.90737929979677,4.21847033007464
GMB,2011,29.0778656126482,48.3,,,56.2,,,56.1934304763105,0.4677,0.0847999975085258,11.5126603208193,-8.13044422315659,2.92337692748517,4.21215215516865
GMB,2012,28.5114624505929,49.9,,,57.0,,,66.4198505891995,0.4503,,11.9583688371148,5.24156924630741,2.94591935774346,4.21653834644368
GMB,2013,27.9450592885375,51.5,,,59.3,,,47.62546974836,0.4518,,11.8946963108623,2.872768790327,2.92894143394412,4.17325524954791
GMB,2014,27.3786561264822,53.0,,,53.2,,,50.9583278982684,0.4848,,13.214834279827,-1.40738249510954,2.84475839442236,4.06179338436424
GMB,2015,26.8122529644269,54.7,,,49.0,,,63.7503934261079,0.5043,,17.1434530643603,4.0580738039996,2.73428839872651,3.92319462378121
GMB,2016,26.2450592885375,56.4,,,48.6,,,58.7910560945535,0.5084,,20.9355929614924,1.94335965478776,2.62819405087404,3.78647380436268
GMB,2017,25.6788537549407,56.2,,,48.0,,,64.5390631748347,0.5123,,17.8927550195818,4.8226112492757,2.52588138504562,3.65599529854444
GMB,2018,25.1126482213439,60.3,,,48.1,,,59.2734928704383,0.5171,0.0693299993872643,17.3104257988738,7.23489033258579,2.42294300881827,3.5241766645087
GMB,2019,24.5454545454545,62.1,,,47.4,,,54.8732916241171,0.5594,,17.2826008332323,6.22205315994859,2.35622071960344,3.42923825375979
GMB,2020,23.9792490118577,62.2,,,49.8,,,58.3640402179659,0.5873,,16.8536853891411,0.591487287873974,2.3686612920428,3.41434689902945
GNB,2000,76.4182076813656,,,,91.2,,,55.3089810391368,0.2027,,8.88112869526954,1.10027815777423,2.00706384351502,3.05554842986618
GNB,2001,76.1178876244666,,,,91.2,,,54.5855572569738,0.2101,,9.96976622237475,4.7859716500482,2.12602969093669,3.16627322771179
GNB,2002,75.8175675675676,1.3,,,91.0,,,52.8942507824626,0.222,,15.8232800934822,3.65393603642713,2.19833363261225,3.23607201561273
GNB,2003,75.5172475106686,2.6,,,89.0,,,50.8821651561039,0.2623,,16.7545534859258,-0.285931052286514,2.26219170729877,3.2919294300656
GNB,2004,75.2169274537696,3.9,,,88.6,0.0,63.7243315058282,49.1964039183986,0.2696,,12.4404404161973,1.17189152277038,2.30540545476551,3.32992147973859
GNB,2005,74.9166073968705,5.2,,,88.5,0.0,62.9711526978072,48.4840706098473,0.2756,,12.4400960708697,6.55977111846077,2.34505544706955,3.35908325061154
GNB,2006,74.6162873399715,14.5,,,88.3,0.0,63.5906233506182,48.5140057166139,0.2919,,12.0924056056146,2.66650493269572,2.41122516333709,3.4230992008473
GNB,2007,74.3159672830726,7.9,,,87.9,0.0,65.4727199297581,48.6224332133203,0.3067,,12.5990180965363,2.55982647078751,2.48996828898925,3.49405531625774
GNB,2008,74.0156472261735,9.3,,,88.4,,,48.8075318731546,0.2929,,12.3813756165574,4.52457514610252,2.52259007377628,3.52178463120117
GNB,2009,73.7153271692745,4.7,,,87.9,,,49.0674804693048,0.31,,12.7564033361704,2.44795106098685,2.54277273891846,3.53219926336523
GNB,2010,73.4150071123755,6.0,,,87.8,,,49.400457774959,0.3153,,13.7495149088181,5.60536311358261,2.58492032110101,3.57447938175371
GNB,2011,73.1147226173542,13.5,,,87.9,,,51.054253759813,0.3213,,12.2556709039964,8.08504167173554,2.62922766462762,3.61412056635816
GNB,2012,72.8144381223329,14.9,,,87.8,,,55.8088467950236,0.3247,,12.0457512726254,-1.71286958446419,2.65952739224803,3.6422579366273
GNB,2013,72.5141536273115,16.3,,,87.7,,,41.5410405341867,0.3338,,13.1545314595145,3.25607190852087,2.66229101877146,3.64007377624626
GNB,2014,72.2138691322902,17.2,,,87.3,,,43.5593468461234,0.3422,,14.6822693955448,0.964525745841428,2.62731155689981,3.60298692944379
GNB,2015,71.9135846372688,20.1,,,87.2,,,56.920191943344,0.3594,,12.9268475259906,6.1340893623123,2.57045957815277,3.54374125753219
GNB,2016,71.6134423897582,22.9,,,86.8,,,52.6997265729536,0.3751,,12.0226933283458,5.30659633085426,2.51155296505032,3.48021761897316
GNB,2017,71.3133001422475,26.0,,,86.8,,,56.7814512632763,0.3003,,11.7058928971019,4.78899161900992,2.4363257519627,3.400383622098
GNB,2018,71.0131578947368,28.4,,,86.6,,,54.1409784310321,0.3021,,16.3705721944585,3.76145359637003,2.37405997248475,3.33571429551539
GNB,2019,70.7130156472262,30.9,,,86.2,,,48.5028970455265,0.3202,,15.6781094992378,5.55045564999175,2.34095994762157,3.29805387653319
GNB,2020,70.4128733997155,33.4,,,87.2,,,50.2127655060307,0.3355,,15.8307171989511,1.49527443726818,2.28895000835492,3.24153425934589
GNQ,2000,93.2470588235294,64.8,,,45.9,,,36.2092084679716,2.7446,,,18.2137799569674,5.26428495953201,8.87723690817157
GNQ,2001,92.9491265597148,64.9,,,46.1,,,35.6237081613021,3.6006,,,63.3798754250602,6.41008323195062,9.89309857088779
GNQ,2002,92.6511942959002,64.9,,,31.3,,,34.2165652476179,3.2122,,,19.4628340359251,6.2200195333548,9.58759997868567
GNQ,2003,92.3532620320856,64.9,,,29.5,,,32.5118032226669,3.5906,,,13.9552503163825,6.06631754137354,9.31125650555999
GNQ,2004,92.0553297682709,64.9,,,7.2,0.0,846.74475534966,31.0334455821968,6.2799,,,37.9987268556423,5.95846501494265,9.08722482533141
GNQ,2005,91.7573975044563,65.0,,,7.1,0.0,1318.39086647519,30.3055158219553,6.3957,,,16.7487006053541,5.13840208613784,8.13949069562039
GNQ,2006,91.4594652406417,65.1,,,7.0,0.0,1517.65600403093,30.1377642234973,6.3863,,82.9149022419933,7.70491760658767,4.43647900593476,7.32304813421289
GNQ,2007,91.1615329768271,65.1,,,8.5,0.0,1697.8043403562,29.9959831470343,7.1364,,81.3016985801085,15.2821139194857,4.51135451899463,7.28091912645376
GNQ,2008,90.8636007130125,65.2,,,7.2,,,29.8882592062992,6.6067,,84.3491943279293,17.7991091333811,4.57370994415875,7.2303431446268
GNQ,2009,90.5656684491979,65.4,,,9.2,,,29.8226790150251,5.4778,,75.3247324271881,1.34335628806095,4.60787133294314,7.14609909230271
GNQ,2010,90.2677361853832,66.1,,,5.7,,,29.8073291869447,5.7159,,74.7445614275894,-8.92417588851806,4.59586770504622,7.02437033273083
GNQ,2011,89.9697682709447,66.1,,,5.6,,,30.9097483573422,5.954,,78.0648736933954,6.52392362989873,4.34060206449919,6.66106111894942
GNQ,2012,89.6718003565062,65.7,,,4.4,,,30.2700780563152,5.5951,,77.3115042713314,8.31287184445641,4.07484554769573,6.29043817093938
GNQ,2013,89.3738324420677,65.9,,,3.7,,,29.5859759824635,5.7233,,72.4492577432395,-4.13319850131583,3.99605995538999,4.78142078311197
GNQ,2014,89.0758645276292,66.0,,,4.9,,,29.8573749067307,5.7179,,70.1909452181904,0.415066301596866,3.90501924555756,4.67701699558777
GNQ,2015,88.7778966131907,66.1,,,5.5,,,38.4946753401213,5.4069,,59.1005872679086,-9.11004114881537,3.79160484192286,4.54927495120432
GNQ,2016,88.4798573975044,66.2,,,4.8,,,36.5313373748734,5.3893,,52.3302543282798,-8.81641723219757,3.66421838047825,4.40070149564992
GNQ,2017,88.1818181818182,66.4,,,5.0,,,32.7521931809298,4.887,,56.8622280929059,-5.66750850486686,3.53129362583944,4.24287291803783
GNQ,2018,87.8837789661319,66.5,,,4.8,,,31.3913053457764,4.6826,,57.2950816179221,-6.23654406734575,3.39945242088076,4.09073942257675
GNQ,2019,87.5857397504456,66.6,,,7.4,,,31.5523784625482,4.5551,,52.0754100364789,-5.48182537893445,3.271454421427,3.94009438870338
GNQ,2020,87.2877005347594,66.7,,,6.5,,,35.3790521811967,4.469,,45.4054105758078,-4.79108083383294,2.73390823188935,3.38309802898097
GRC,2000,27.93040806827,100.0,64.2264857276556,0.844174075807206,7.8,94.5911932503073,2506.6399477022,24.3887788903302,96.0546,,18.7134135325555,4.13782709945785,0.409041838238246,0.572820545681015
GRC,2001,28.1643669511249,100.0,66.7552189313437,1.57321576607129,7.1,94.387342657927,2578.11210543197,24.1488338817268,98.1094,0.559480011463165,19.1521007737425,4.65041412229992,0.51988446396193,0.790435678644777
GRC,2002,28.398326609775,100.0,64.0763740847159,1.4403559180647,7.3,94.0716597172761,2597.7482892623,23.8019671660229,98.0738,,19.0244609362316,4.68313735902784,0.366566462148184,0.900026595348849
GRC,2003,28.63228549263,100.0,60.737414731025,1.94456437267939,7.6,93.9892259195107,2666.45363728453,23.3884257573202,101.8317,0.546540021896362,20.5063379712513,5.79682303463183,0.238643175320258,0.763851549019637
GRC,2004,28.8662451512801,100.0,60.156768061483,2.1185792256814,7.8,93.779444401372,2711.46678988431,22.9484566697207,101.5759,0.527300000190735,20.4773277813422,5.37786629728755,0.247413542822812,0.767168289554225
GRC,2005,29.100204034135,100.0,59.8095141938849,2.33732141955677,8.0,93.4107380305851,2753.05120068472,22.5223069173261,103.6244,0.578960001468658,18.4006884390429,1.18350610206699,0.293249074052818,0.80359672232117
GRC,2006,29.3341629169899,100.0,53.6133867295901,3.01434055069044,8.5,92.8859917071343,2742.62996079439,22.0311629396323,102.3784,0.561179995536804,20.5013778070463,6.44339775049335,0.30033180096664,0.802744715055919
GRC,2007,29.56812257564,100.0,55.2949243354435,3.19401699861268,8.1,93.0260213545142,2734.75583458456,21.4468579907,105.9982,0.576550006866455,18.74614719736,3.50687018582884,0.254757581935775,0.750673416564129
GRC,2008,29.802081458495,100.0,53.0200915564598,3.87525432349949,8.3,92.7801542308939,2745.49345851777,20.8856093064781,101.8304,0.661830008029938,16.6711382140503,0.0574735793110506,0.265457836726293,0.754959746748096
GRC,2009,30.0360411171451,100.0,55.959668707238,4.60110649163584,9.2,92.3708331056732,2649.66120066261,20.4636341229157,96.2141,0.625569999217987,16.0934799769726,-4.11927598076629,0.263026401346927,0.743552267452411
GRC,2010,30.27,100.0,53.684173828159,5.33756340753395,11.4,90.3856027553296,2482.11011603727,20.2971496759618,89.0919,0.603470027446747,15.0655277858101,-5.69374120273665,0.128880432668041,0.601864644518792
GRC,2011,30.27,100.0,52.4961130264314,6.98303251537889,11.4,90.8529640366756,2407.76273606811,21.3833542936023,86.1357,0.684260010719299,14.3792409788507,-9.87677903873015,-0.147951277402184,0.31890146437525
GRC,2012,30.27,100.0,51.2069901762354,9.45845880436393,14.2,90.1482336284077,2403.23047211089,18.8095113490598,81.5462,0.710049986839294,14.7998191105367,-8.33113395866982,-0.540752950543684,-0.07867476103786
GRC,2013,30.27,100.0,46.2338480932871,14.0123262247435,16.6,88.0012527595895,2128.01066937973,17.9600807887087,73.8659,0.814779996871948,15.064315279116,-2.27211692215486,-0.725120806658085,-0.270332500569186
GRC,2014,30.27,100.0,51.1411715630773,15.2970621536261,16.4,86.0493171783821,2123.89789112844,16.8699265288991,71.0042,0.839980006217957,14.144282569928,0.792225038353592,-0.666113290031891,-0.218532602651056
GRC,2015,30.27,100.0,42.6594882482343,16.888580139709,17.5,82.5746351336883,2182.07109345882,17.2372072771469,69.4476,0.966050028800964,14.4406143927451,-0.228301959026894,-0.658861360878339,-0.21712848445539
GRC,2016,30.2699767261443,100.0,,,16.4,,,15.7750345686768,68.156,1.00529003143311,14.3053359941807,-0.0317952126675323,-0.415913028277122,0.0200565633644638
GRC,2017,30.2699767261443,100.0,,,16.4,,,15.6724100278411,68.3789,1.15227997303009,13.5438938901132,1.47312498503697,-0.197783224759792,0.231212226024939
GRC,2018,30.2699767261443,100.0,,,17.9,,,15.5840100248101,66.5823,1.21370995044708,13.6804076386379,2.06467253338354,-0.202880238259165,0.220496953517559
GRC,2019,30.2699767261443,100.0,,,18.5,,,14.9419055519621,61.6191,1.27496004104614,13.4139572418293,2.27718063644569,-0.105339392724138,0.311210821229905
GRC,2020,30.2699767261443,100.0,,,20.1,,,14.4089280374361,52.3729,1.5079300403595,14.2956021874194,-9.19623147082588,-0.214592106571664,0.196455024141376
GRD,2000,52.0588235294118,86.0,,,10.5,,,24.0288265178508,0.0573,,17.9095188316552,4.88795213650562,0.676075747933343,1.37285108661599
GRD,2001,52.0588235294118,86.3,,,10.4,,,23.7780655762104,0.0582,,16.5118570725163,-2.02390004072058,0.497591980928424,1.11478094296551
GRD,2002,52.0588235294118,86.6,,,10.5,,,23.2305265205835,0.0633,,16.6171559487198,3.43732352954147,0.385413918499282,0.36799279809033
GRD,2003,52.0588235294118,86.9,,,10.4,,,22.577847847533,0.0696,,17.0087138352588,9.46397343076491,0.44181066675233,0.425488928178943
GRD,2004,52.0588235294118,87.2,,,10.6,0.0,676.893242958938,22.0116680536221,0.0662,,16.7118338408484,-0.647450316084857,0.402370769308206,0.385474981114085
GRD,2005,52.0588235294118,87.5,,,10.6,0.0,719.922722219184,21.7236256354138,0.0712,,22.8478487752929,13.2761883306272,0.375245239614051,0.358610199032175
GRD,2006,52.0588235294118,87.9,,,10.4,0.0,735.461025105552,21.7000835092185,0.0812,,19.4226500215903,-3.99532824427482,0.364763058562721,0.347209371178752
GRD,2007,52.0588235294118,88.2,,,9.9,0.0,732.885760301117,21.7656739128403,0.0902,,18.8185412969453,6.12345094741467,0.350771012752736,0.335922523378608
GRD,2008,52.0588235294118,90.0,,,10.8,,,21.8694393250835,0.0986,,17.5549887040486,0.947542624907697,0.337822901198071,0.31971831627568
GRD,2009,52.0588235294118,89.0,,,10.5,,,21.960422224752,0.1061,,14.7258701794622,-6.61328134799545,0.322305028053305,0.306171343647516
GRD,2010,52.0588235294118,89.4,,,10.8,,,21.9876650906501,0.1187,,14.709329695351,-0.511146187173722,0.297971859311282,0.280252410432667
GRD,2011,52.0588235294118,88.8,,,11.4,,,21.6067771005585,0.0919,,13.3430366681412,0.764773550338731,0.440838574124411,0.423887930552245
GRD,2012,52.0588235294118,90.2,,,11.5,,,22.0541028098674,0.095,,12.3180285968292,-1.15483816409801,0.619070350394075,0.647315661667303
GRD,2013,52.0588235294118,90.6,,,10.8,,,22.8659000098273,0.1225,,13.3978295173335,2.35109801677905,0.629360962214971,0.70454053069844
GRD,2014,52.0588235294118,91.0,,,11.0,,,23.3249292849377,0.1099,,12.8104378636674,7.34212396037948,0.566738037163935,0.684984452889839
GRD,2015,52.0588235294118,91.4,,,10.5,,,25.177742151728,0.117,,12.3242889833279,6.44522314693144,0.475508745345535,0.639150625964158
GRD,2016,52.0588235294118,91.8,,,10.4,,,25.0768814910495,0.1274,,12.1551895563471,3.7396039558691,0.39511639438688,0.603793646935483
GRD,2017,52.0588235294118,92.2,,,10.2,,,24.3014719560486,0.1279,,12.715876749963,4.43867566948151,0.26716646126376,0.521153478499045
GRD,2018,52.0588235294118,92.3,,,10.7,,,24.0969881609342,0.1308,,13.4331770166911,4.36144039364797,0.218925449466702,0.516068520816814
GRD,2019,52.0588235294118,93.0,,,10.4,,,24.2647371353562,0.1502,,13.6417603413492,0.676511738873756,0.250354079448358,0.591626317302283
GRD,2020,52.0588235294118,93.4,,,10.3,,,24.6572416056476,0.1219,,13.0941605347134,-13.7566222572107,0.309914935427349,0.698775270160501
GRL,2000,0.000535997076379583,100.0,,,9.2,,,6.91646236821714,0.0013,,,7.10159688181619,0.178094437099469,0.329813441256315
GRL,2001,0.000535997076379583,100.0,,,8.7,,,6.85911246738856,0.0014,0.527409970760345,,1.26903507902787,0.266548358613988,0.571858789801961
GRL,2002,0.000535997076379583,100.0,,,9.5,,,6.81087892443937,0.0014,0.556280016899109,,-0.971177310665553,0.45857426832132,0.758143919728567
GRL,2003,0.000535997076379583,100.0,,,9.5,,,6.76437405155547,0.0014,0.508040010929108,14.6329587285511,4.43004572118211,0.27519554474986,0.570743513870947
GRL,2004,0.000535997076379583,100.0,,,6.7,,,6.71221016092278,0.6128,0.646080017089844,15.7106615256395,6.90658283676629,0.256870544844429,0.550483595457193
GRL,2005,0.000535997076379583,100.0,,,7.0,,,6.6469995647272,0.6192,,16.2443320622729,4.98749177090193,0.0421622197627189,0.378032136899694
GRL,2006,0.000535997076379583,100.0,,,7.1,,,6.56231852523121,0.6349,,16.7222152612455,5.55569490080012,-0.283179181223717,0.0953440402753015
GRL,2007,0.000535997076379583,100.0,,,6.9,,,6.45646002139346,0.6254,,16.7841075175753,2.3524379811805,-0.386485846698679,-0.0148253259195849
GRL,2008,0.000535997076379583,100.0,,,6.9,,,6.32911144044417,0.6444,,18.2172094154952,6.1661327018619,-0.402186876651222,-0.0360135160498233
GRL,2009,0.000535997076379583,100.0,,,8.8,,,6.17996016961358,0.5588,,17.9822750464506,0.865952328886948,-0.00887697402292811,0.34688473380775
GRL,2010,0.000535997076379583,100.0,,,10.1,,,6.00869359613188,0.6507,,18.0842449211536,1.73582505889665,1.02802332572502,1.3797950037214
GRL,2011,0.000535997076379583,100.0,,,10.2,,,5.74056233004073,0.6919,,18.0605185920164,-0.496519391959083,-0.0263631971297131,0.413571535602637
